"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"16.01.2015 14:00 - 16.01.2015 15:00 (UTC)","82796","0"
"16.01.2015 15:00 - 16.01.2015 16:00 (UTC)","81691","0"
"16.01.2015 16:00 - 16.01.2015 17:00 (UTC)","82324","0"
"16.01.2015 17:00 - 16.01.2015 18:00 (UTC)","83480","0"
"16.01.2015 18:00 - 16.01.2015 19:00 (UTC)","83496","0"
"16.01.2015 19:00 - 16.01.2015 20:00 (UTC)","81008","0"
"16.01.2015 20:00 - 16.01.2015 21:00 (UTC)","75488","0"
"16.01.2015 21:00 - 16.01.2015 22:00 (UTC)","72930","0"
"16.01.2015 22:00 - 16.01.2015 23:00 (UTC)","68536","0"
"16.01.2015 23:00 - 17.01.2015 00:00 (UTC)","67934","0"
"17.01.2015 00:00 - 17.01.2015 01:00 (UTC)","65378","0"
"17.01.2015 01:00 - 17.01.2015 02:00 (UTC)","63900","0"
"17.01.2015 02:00 - 17.01.2015 03:00 (UTC)","63136","0"
"17.01.2015 03:00 - 17.01.2015 04:00 (UTC)","62558","0"
"17.01.2015 04:00 - 17.01.2015 05:00 (UTC)","62837","0"
"17.01.2015 05:00 - 17.01.2015 06:00 (UTC)","65613","0"
"17.01.2015 06:00 - 17.01.2015 07:00 (UTC)","68883","0"
"17.01.2015 07:00 - 17.01.2015 08:00 (UTC)","73418","0"
"17.01.2015 08:00 - 17.01.2015 09:00 (UTC)","77194","0"
"17.01.2015 09:00 - 17.01.2015 10:00 (UTC)","80433","0"
"17.01.2015 10:00 - 17.01.2015 11:00 (UTC)","82567","0"
"17.01.2015 11:00 - 17.01.2015 12:00 (UTC)","83348","0"
"17.01.2015 12:00 - 17.01.2015 13:00 (UTC)","82016","0"
"17.01.2015 13:00 - 17.01.2015 14:00 (UTC)","79132","0"
"17.01.2015 14:00 - 17.01.2015 15:00 (UTC)","76508","0"
"17.01.2015 15:00 - 17.01.2015 16:00 (UTC)","75862","0"
"17.01.2015 16:00 - 17.01.2015 17:00 (UTC)","79499","0"
"17.01.2015 17:00 - 17.01.2015 18:00 (UTC)","82655","0"
"17.01.2015 18:00 - 17.01.2015 19:00 (UTC)","81392","0"
"17.01.2015 19:00 - 17.01.2015 20:00 (UTC)","77787","0"
"17.01.2015 20:00 - 17.01.2015 21:00 (UTC)","74364","0"
"17.01.2015 21:00 - 17.01.2015 22:00 (UTC)","73577","0"
"17.01.2015 22:00 - 17.01.2015 23:00 (UTC)","70136","0"
"17.01.2015 23:00 - 18.01.2015 00:00 (UTC)","64195","0"
"18.01.2015 00:00 - 18.01.2015 01:00 (UTC)","62537","0"
"18.01.2015 01:00 - 18.01.2015 02:00 (UTC)","61094","0"
"18.01.2015 02:00 - 18.01.2015 03:00 (UTC)","60695","0"
"18.01.2015 03:00 - 18.01.2015 04:00 (UTC)","60625","0"
"18.01.2015 04:00 - 18.01.2015 05:00 (UTC)","60496","0"
"18.01.2015 05:00 - 18.01.2015 06:00 (UTC)","59948","0"
"18.01.2015 06:00 - 18.01.2015 07:00 (UTC)","61865","0"
"18.01.2015 07:00 - 18.01.2015 08:00 (UTC)","65551","0"
"18.01.2015 08:00 - 18.01.2015 09:00 (UTC)","70880","0"
"18.01.2015 09:00 - 18.01.2015 10:00 (UTC)","75879","0"
"18.01.2015 10:00 - 18.01.2015 11:00 (UTC)","80109","0"
"18.01.2015 11:00 - 18.01.2015 12:00 (UTC)","80215","0"
"18.01.2015 12:00 - 18.01.2015 13:00 (UTC)","77491","0"
"18.01.2015 13:00 - 18.01.2015 14:00 (UTC)","73036","0"
"18.01.2015 14:00 - 18.01.2015 15:00 (UTC)","68507","0"
"18.01.2015 15:00 - 18.01.2015 16:00 (UTC)","67684","0"
"18.01.2015 16:00 - 18.01.2015 17:00 (UTC)","70540","0"
"18.01.2015 17:00 - 18.01.2015 18:00 (UTC)","72387","0"
"18.01.2015 18:00 - 18.01.2015 19:00 (UTC)","71916","0"
"18.01.2015 19:00 - 18.01.2015 20:00 (UTC)","70211","0"
"18.01.2015 20:00 - 18.01.2015 21:00 (UTC)","68405","0"
"18.01.2015 21:00 - 18.01.2015 22:00 (UTC)","67381","0"
"18.01.2015 22:00 - 18.01.2015 23:00 (UTC)","64773","0"
"18.01.2015 23:00 - 19.01.2015 00:00 (UTC)","63041","0"
"19.01.2015 00:00 - 19.01.2015 01:00 (UTC)","61199","0"
"19.01.2015 01:00 - 19.01.2015 02:00 (UTC)","59761","0"
"19.01.2015 02:00 - 19.01.2015 03:00 (UTC)","59425","0"
"19.01.2015 03:00 - 19.01.2015 04:00 (UTC)","61617","0"
"19.01.2015 04:00 - 19.01.2015 05:00 (UTC)","66183","0"
"19.01.2015 05:00 - 19.01.2015 06:00 (UTC)","73488","0"
"19.01.2015 06:00 - 19.01.2015 07:00 (UTC)","81553","0"
"19.01.2015 07:00 - 19.01.2015 08:00 (UTC)","84419","0"
"19.01.2015 08:00 - 19.01.2015 09:00 (UTC)","87695","0"
"19.01.2015 09:00 - 19.01.2015 10:00 (UTC)","90000","0"
"19.01.2015 10:00 - 19.01.2015 11:00 (UTC)","91158","0"
"19.01.2015 11:00 - 19.01.2015 12:00 (UTC)","91235","0"
"19.01.2015 12:00 - 19.01.2015 13:00 (UTC)","90198","0"
"19.01.2015 13:00 - 19.01.2015 14:00 (UTC)","87050","0"
"19.01.2015 14:00 - 19.01.2015 15:00 (UTC)","84038","0"
"19.01.2015 15:00 - 19.01.2015 16:00 (UTC)","83550","0"
"19.01.2015 16:00 - 19.01.2015 17:00 (UTC)","86539","0"
"19.01.2015 17:00 - 19.01.2015 18:00 (UTC)","87417","0"
"19.01.2015 18:00 - 19.01.2015 19:00 (UTC)","85618","0"
"19.01.2015 19:00 - 19.01.2015 20:00 (UTC)","81554","0"
"19.01.2015 20:00 - 19.01.2015 21:00 (UTC)","77775","0"
"19.01.2015 21:00 - 19.01.2015 22:00 (UTC)","74508","0"
"19.01.2015 22:00 - 19.01.2015 23:00 (UTC)","70119","0"
"19.01.2015 23:00 - 20.01.2015 00:00 (UTC)","66528","0"
"20.01.2015 00:00 - 20.01.2015 01:00 (UTC)","64412","0"
"20.01.2015 01:00 - 20.01.2015 02:00 (UTC)","63203","0"
"20.01.2015 02:00 - 20.01.2015 03:00 (UTC)","63085","0"
"20.01.2015 03:00 - 20.01.2015 04:00 (UTC)","64619","0"
"20.01.2015 04:00 - 20.01.2015 05:00 (UTC)","68250","0"
"20.01.2015 05:00 - 20.01.2015 06:00 (UTC)","75065","0"
"20.01.2015 06:00 - 20.01.2015 07:00 (UTC)","82912","0"
"20.01.2015 07:00 - 20.01.2015 08:00 (UTC)","86548","0"
"20.01.2015 08:00 - 20.01.2015 09:00 (UTC)","87262","0"
"20.01.2015 09:00 - 20.01.2015 10:00 (UTC)","88967","0"
"20.01.2015 10:00 - 20.01.2015 11:00 (UTC)","89651","0"
"20.01.2015 11:00 - 20.01.2015 12:00 (UTC)","89426","0"
"20.01.2015 12:00 - 20.01.2015 13:00 (UTC)","88345","0"
"20.01.2015 13:00 - 20.01.2015 14:00 (UTC)","86289","0"
"20.01.2015 14:00 - 20.01.2015 15:00 (UTC)","83556","0"
"20.01.2015 15:00 - 20.01.2015 16:00 (UTC)","82223","0"
"20.01.2015 16:00 - 20.01.2015 17:00 (UTC)","85884","0"
"20.01.2015 17:00 - 20.01.2015 18:00 (UTC)","87200","0"
"20.01.2015 18:00 - 20.01.2015 19:00 (UTC)","85738","0"
"20.01.2015 19:00 - 20.01.2015 20:00 (UTC)","82027","0"
"20.01.2015 20:00 - 20.01.2015 21:00 (UTC)","77143","0"
"20.01.2015 21:00 - 20.01.2015 22:00 (UTC)","75060","0"
"20.01.2015 22:00 - 20.01.2015 23:00 (UTC)","71587","0"
"20.01.2015 23:00 - 21.01.2015 00:00 (UTC)","67582","0"
"21.01.2015 00:00 - 21.01.2015 01:00 (UTC)","65577","0"
"21.01.2015 01:00 - 21.01.2015 02:00 (UTC)","65062","0"
"21.01.2015 02:00 - 21.01.2015 03:00 (UTC)","65040","0"
"21.01.2015 03:00 - 21.01.2015 04:00 (UTC)","65813","0"
"21.01.2015 04:00 - 21.01.2015 05:00 (UTC)","68692","0"
"21.01.2015 05:00 - 21.01.2015 06:00 (UTC)","76333","0"
"21.01.2015 06:00 - 21.01.2015 07:00 (UTC)","82876","0"
"21.01.2015 07:00 - 21.01.2015 08:00 (UTC)","87301","0"
"21.01.2015 08:00 - 21.01.2015 09:00 (UTC)","89866","0"
"21.01.2015 09:00 - 21.01.2015 10:00 (UTC)","91885","0"
"21.01.2015 10:00 - 21.01.2015 11:00 (UTC)","92951","0"
"21.01.2015 11:00 - 21.01.2015 12:00 (UTC)","93323","0"
"21.01.2015 12:00 - 21.01.2015 13:00 (UTC)","92273","0"
"21.01.2015 13:00 - 21.01.2015 14:00 (UTC)","88817","0"
"21.01.2015 14:00 - 21.01.2015 15:00 (UTC)","85472","0"
"21.01.2015 15:00 - 21.01.2015 16:00 (UTC)","84255","0"
"21.01.2015 16:00 - 21.01.2015 17:00 (UTC)","87944","0"
"21.01.2015 17:00 - 21.01.2015 18:00 (UTC)","88583","0"
"21.01.2015 18:00 - 21.01.2015 19:00 (UTC)","87773","0"
"21.01.2015 19:00 - 21.01.2015 20:00 (UTC)","83458","0"
"21.01.2015 20:00 - 21.01.2015 21:00 (UTC)","79783","0"
"21.01.2015 21:00 - 21.01.2015 22:00 (UTC)","77093","0"
"21.01.2015 22:00 - 21.01.2015 23:00 (UTC)","72702","0"
"21.01.2015 23:00 - 22.01.2015 00:00 (UTC)","70060","0"
"22.01.2015 00:00 - 22.01.2015 01:00 (UTC)","67557","0"
"22.01.2015 01:00 - 22.01.2015 02:00 (UTC)","66366","0"
"22.01.2015 02:00 - 22.01.2015 03:00 (UTC)","66299","0"
"22.01.2015 03:00 - 22.01.2015 04:00 (UTC)","67156","0"
"22.01.2015 04:00 - 22.01.2015 05:00 (UTC)","69913","0"
"22.01.2015 05:00 - 22.01.2015 06:00 (UTC)","76673","0"
"22.01.2015 06:00 - 22.01.2015 07:00 (UTC)","84506","0"
"22.01.2015 07:00 - 22.01.2015 08:00 (UTC)","88919","0"
"22.01.2015 08:00 - 22.01.2015 09:00 (UTC)","90064","0"
"22.01.2015 09:00 - 22.01.2015 10:00 (UTC)","91512","0"
"22.01.2015 10:00 - 22.01.2015 11:00 (UTC)","92263","0"
"22.01.2015 11:00 - 22.01.2015 12:00 (UTC)","91332","0"
"22.01.2015 12:00 - 22.01.2015 13:00 (UTC)","90086","0"
"22.01.2015 13:00 - 22.01.2015 14:00 (UTC)","87744","0"
"22.01.2015 14:00 - 22.01.2015 15:00 (UTC)","85316","0"
"22.01.2015 15:00 - 22.01.2015 16:00 (UTC)","84558","0"
"22.01.2015 16:00 - 22.01.2015 17:00 (UTC)","87312","0"
"22.01.2015 17:00 - 22.01.2015 18:00 (UTC)","87038","0"
"22.01.2015 18:00 - 22.01.2015 19:00 (UTC)","86268","0"
"22.01.2015 19:00 - 22.01.2015 20:00 (UTC)","81727","0"
"22.01.2015 20:00 - 22.01.2015 21:00 (UTC)","78317","0"
"22.01.2015 21:00 - 22.01.2015 22:00 (UTC)","74997","0"
"22.01.2015 22:00 - 22.01.2015 23:00 (UTC)","70924","0"
"22.01.2015 23:00 - 23.01.2015 00:00 (UTC)","67864","0"
"23.01.2015 00:00 - 23.01.2015 01:00 (UTC)","65448","0"
"23.01.2015 01:00 - 23.01.2015 02:00 (UTC)","64251","0"
"23.01.2015 02:00 - 23.01.2015 03:00 (UTC)","64098","0"
"23.01.2015 03:00 - 23.01.2015 04:00 (UTC)","64791","0"
"23.01.2015 04:00 - 23.01.2015 05:00 (UTC)","67882","0"
"23.01.2015 05:00 - 23.01.2015 06:00 (UTC)","74883","0"
"23.01.2015 06:00 - 23.01.2015 07:00 (UTC)","83366","0"
"23.01.2015 07:00 - 23.01.2015 08:00 (UTC)","87658","0"
"23.01.2015 08:00 - 23.01.2015 09:00 (UTC)","88599","0"
"23.01.2015 09:00 - 23.01.2015 10:00 (UTC)","89771","0"
"23.01.2015 10:00 - 23.01.2015 11:00 (UTC)","90257","0"
"23.01.2015 11:00 - 23.01.2015 12:00 (UTC)","88624","0"
"23.01.2015 12:00 - 23.01.2015 13:00 (UTC)","87048","0"
"23.01.2015 13:00 - 23.01.2015 14:00 (UTC)","84551","0"
"23.01.2015 14:00 - 23.01.2015 15:00 (UTC)","81739","0"
"23.01.2015 15:00 - 23.01.2015 16:00 (UTC)","80577","0"
"23.01.2015 16:00 - 23.01.2015 17:00 (UTC)","83821","0"
"23.01.2015 17:00 - 23.01.2015 18:00 (UTC)","84643","0"
"23.01.2015 18:00 - 23.01.2015 19:00 (UTC)","83163","0"
"23.01.2015 19:00 - 23.01.2015 20:00 (UTC)","79453","0"
"23.01.2015 20:00 - 23.01.2015 21:00 (UTC)","76122","0"
"23.01.2015 21:00 - 23.01.2015 22:00 (UTC)","73299","0"
"23.01.2015 22:00 - 23.01.2015 23:00 (UTC)","70369","0"
"23.01.2015 23:00 - 24.01.2015 00:00 (UTC)","67798","0"
"24.01.2015 00:00 - 24.01.2015 01:00 (UTC)","65506","0"
"24.01.2015 01:00 - 24.01.2015 02:00 (UTC)","64595","0"
"24.01.2015 02:00 - 24.01.2015 03:00 (UTC)","64568","0"
"24.01.2015 03:00 - 24.01.2015 04:00 (UTC)","64070","0"
"24.01.2015 04:00 - 24.01.2015 05:00 (UTC)","64968","0"
"24.01.2015 05:00 - 24.01.2015 06:00 (UTC)","66508","0"
"24.01.2015 06:00 - 24.01.2015 07:00 (UTC)","70638","0"
"24.01.2015 07:00 - 24.01.2015 08:00 (UTC)","74812","0"
"24.01.2015 08:00 - 24.01.2015 09:00 (UTC)","77821","0"
"24.01.2015 09:00 - 24.01.2015 10:00 (UTC)","79528","0"
"24.01.2015 10:00 - 24.01.2015 11:00 (UTC)","81010","0"
"24.01.2015 11:00 - 24.01.2015 12:00 (UTC)","80680","0"
"24.01.2015 12:00 - 24.01.2015 13:00 (UTC)","79383","0"
"24.01.2015 13:00 - 24.01.2015 14:00 (UTC)","77140","0"
"24.01.2015 14:00 - 24.01.2015 15:00 (UTC)","75454","0"
"24.01.2015 15:00 - 24.01.2015 16:00 (UTC)","75611","0"
"24.01.2015 16:00 - 24.01.2015 17:00 (UTC)","79733","0"
"24.01.2015 17:00 - 24.01.2015 18:00 (UTC)","80983","0"
"24.01.2015 18:00 - 24.01.2015 19:00 (UTC)","79096","0"
"24.01.2015 19:00 - 24.01.2015 20:00 (UTC)","75039","0"
"24.01.2015 20:00 - 24.01.2015 21:00 (UTC)","73146","0"
"24.01.2015 21:00 - 24.01.2015 22:00 (UTC)","72396","0"
"24.01.2015 22:00 - 24.01.2015 23:00 (UTC)","69854","0"
"24.01.2015 23:00 - 25.01.2015 00:00 (UTC)","66491","0"
"25.01.2015 00:00 - 25.01.2015 01:00 (UTC)","63724","0"
"25.01.2015 01:00 - 25.01.2015 02:00 (UTC)","63223","0"
"25.01.2015 02:00 - 25.01.2015 03:00 (UTC)","62191","0"
"25.01.2015 03:00 - 25.01.2015 04:00 (UTC)","61746","0"
"25.01.2015 04:00 - 25.01.2015 05:00 (UTC)","61095","0"
"25.01.2015 05:00 - 25.01.2015 06:00 (UTC)","60662","0"
"25.01.2015 06:00 - 25.01.2015 07:00 (UTC)","62293","0"
"25.01.2015 07:00 - 25.01.2015 08:00 (UTC)","65800","0"
"25.01.2015 08:00 - 25.01.2015 09:00 (UTC)","71175","0"
"25.01.2015 09:00 - 25.01.2015 10:00 (UTC)","74171","0"
"25.01.2015 10:00 - 25.01.2015 11:00 (UTC)","76433","0"
"25.01.2015 11:00 - 25.01.2015 12:00 (UTC)","75651","0"
"25.01.2015 12:00 - 25.01.2015 13:00 (UTC)","73923","0"
"25.01.2015 13:00 - 25.01.2015 14:00 (UTC)","72071","0"
"25.01.2015 14:00 - 25.01.2015 15:00 (UTC)","70204","0"
"25.01.2015 15:00 - 25.01.2015 16:00 (UTC)","70177","0"
"25.01.2015 16:00 - 25.01.2015 17:00 (UTC)","73407","0"
"25.01.2015 17:00 - 25.01.2015 18:00 (UTC)","74620","0"
"25.01.2015 18:00 - 25.01.2015 19:00 (UTC)","74589","0"
"25.01.2015 19:00 - 25.01.2015 20:00 (UTC)","72330","0"
"25.01.2015 20:00 - 25.01.2015 21:00 (UTC)","70949","0"
"25.01.2015 21:00 - 25.01.2015 22:00 (UTC)","70521","0"
"25.01.2015 22:00 - 25.01.2015 23:00 (UTC)","67766","0"
"25.01.2015 23:00 - 26.01.2015 00:00 (UTC)","64145","0"
"26.01.2015 00:00 - 26.01.2015 01:00 (UTC)","63170","0"
"26.01.2015 01:00 - 26.01.2015 02:00 (UTC)","62708","0"
"26.01.2015 02:00 - 26.01.2015 03:00 (UTC)","63079","0"
"26.01.2015 03:00 - 26.01.2015 04:00 (UTC)","65750","0"
"26.01.2015 04:00 - 26.01.2015 05:00 (UTC)","69574","0"
"26.01.2015 05:00 - 26.01.2015 06:00 (UTC)","78864","0"
"26.01.2015 06:00 - 26.01.2015 07:00 (UTC)","87603","0"
"26.01.2015 07:00 - 26.01.2015 08:00 (UTC)","91851","0"
"26.01.2015 08:00 - 26.01.2015 09:00 (UTC)","92334","0"
"26.01.2015 09:00 - 26.01.2015 10:00 (UTC)","92571","0"
"26.01.2015 10:00 - 26.01.2015 11:00 (UTC)","93758","0"
"26.01.2015 11:00 - 26.01.2015 12:00 (UTC)","94204","0"
"26.01.2015 12:00 - 26.01.2015 13:00 (UTC)","93563","0"
"26.01.2015 13:00 - 26.01.2015 14:00 (UTC)","91134","0"
"26.01.2015 14:00 - 26.01.2015 15:00 (UTC)","89740","0"
"26.01.2015 15:00 - 26.01.2015 16:00 (UTC)","88652","0"
"26.01.2015 16:00 - 26.01.2015 17:00 (UTC)","91484","0"
"26.01.2015 17:00 - 26.01.2015 18:00 (UTC)","91760","0"
"26.01.2015 18:00 - 26.01.2015 19:00 (UTC)","90052","0"
"26.01.2015 19:00 - 26.01.2015 20:00 (UTC)","85546","0"
"26.01.2015 20:00 - 26.01.2015 21:00 (UTC)","81056","0"
"26.01.2015 21:00 - 26.01.2015 22:00 (UTC)","78507","0"
"26.01.2015 22:00 - 26.01.2015 23:00 (UTC)","73876","0"
"26.01.2015 23:00 - 27.01.2015 00:00 (UTC)","72418","0"
"27.01.2015 00:00 - 27.01.2015 01:00 (UTC)","69928","0"
"27.01.2015 01:00 - 27.01.2015 02:00 (UTC)","69429","0"
"27.01.2015 02:00 - 27.01.2015 03:00 (UTC)","68875","0"
"27.01.2015 03:00 - 27.01.2015 04:00 (UTC)","70577","0"
"27.01.2015 04:00 - 27.01.2015 05:00 (UTC)","73153","0"
"27.01.2015 05:00 - 27.01.2015 06:00 (UTC)","80509","0"
"27.01.2015 06:00 - 27.01.2015 07:00 (UTC)","87495","0"
"27.01.2015 07:00 - 27.01.2015 08:00 (UTC)","91107","0"
"27.01.2015 08:00 - 27.01.2015 09:00 (UTC)","92198","0"
"27.01.2015 09:00 - 27.01.2015 10:00 (UTC)","93340","0"
"27.01.2015 10:00 - 27.01.2015 11:00 (UTC)","94291","0"
"27.01.2015 11:00 - 27.01.2015 12:00 (UTC)","94178","0"
"27.01.2015 12:00 - 27.01.2015 13:00 (UTC)","93169","0"
"27.01.2015 13:00 - 27.01.2015 14:00 (UTC)","91301","0"
"27.01.2015 14:00 - 27.01.2015 15:00 (UTC)","89420","0"
"27.01.2015 15:00 - 27.01.2015 16:00 (UTC)","87031","0"
"27.01.2015 16:00 - 27.01.2015 17:00 (UTC)","90077","0"
"27.01.2015 17:00 - 27.01.2015 18:00 (UTC)","89361","0"
"27.01.2015 18:00 - 27.01.2015 19:00 (UTC)","87711","0"
"27.01.2015 19:00 - 27.01.2015 20:00 (UTC)","84843","0"
"27.01.2015 20:00 - 27.01.2015 21:00 (UTC)","80556","0"
"27.01.2015 21:00 - 27.01.2015 22:00 (UTC)","76380","0"
"27.01.2015 22:00 - 27.01.2015 23:00 (UTC)","72754","0"
"27.01.2015 23:00 - 28.01.2015 00:00 (UTC)","69447","0"
"28.01.2015 00:00 - 28.01.2015 01:00 (UTC)","67055","0"
"28.01.2015 01:00 - 28.01.2015 02:00 (UTC)","66766","0"
"28.01.2015 02:00 - 28.01.2015 03:00 (UTC)","67413","0"
"28.01.2015 03:00 - 28.01.2015 04:00 (UTC)","69352","0"
"28.01.2015 04:00 - 28.01.2015 05:00 (UTC)","73083","0"
"28.01.2015 05:00 - 28.01.2015 06:00 (UTC)","80755","0"
"28.01.2015 06:00 - 28.01.2015 07:00 (UTC)","88702","0"
"28.01.2015 07:00 - 28.01.2015 08:00 (UTC)","91598","0"
"28.01.2015 08:00 - 28.01.2015 09:00 (UTC)","91954","0"
"28.01.2015 09:00 - 28.01.2015 10:00 (UTC)","93447","0"
"28.01.2015 10:00 - 28.01.2015 11:00 (UTC)","95377","0"
"28.01.2015 11:00 - 28.01.2015 12:00 (UTC)","96361","0"
"28.01.2015 12:00 - 28.01.2015 13:00 (UTC)","95985","0"
"28.01.2015 13:00 - 28.01.2015 14:00 (UTC)","95169","0"
"28.01.2015 14:00 - 28.01.2015 15:00 (UTC)","94059","0"
"28.01.2015 15:00 - 28.01.2015 16:00 (UTC)","92518","0"
"28.01.2015 16:00 - 28.01.2015 17:00 (UTC)","94346","0"
"28.01.2015 17:00 - 28.01.2015 18:00 (UTC)","94662","0"
"28.01.2015 18:00 - 28.01.2015 19:00 (UTC)","93721","0"
"28.01.2015 19:00 - 28.01.2015 20:00 (UTC)","89531","0"
"28.01.2015 20:00 - 28.01.2015 21:00 (UTC)","84786","0"
"28.01.2015 21:00 - 28.01.2015 22:00 (UTC)","82079","0"
"28.01.2015 22:00 - 28.01.2015 23:00 (UTC)","76954","0"
"28.01.2015 23:00 - 29.01.2015 00:00 (UTC)","74154","0"
"29.01.2015 00:00 - 29.01.2015 01:00 (UTC)","71627","0"
"29.01.2015 01:00 - 29.01.2015 02:00 (UTC)","71169","0"
"29.01.2015 02:00 - 29.01.2015 03:00 (UTC)","70815","0"
"29.01.2015 03:00 - 29.01.2015 04:00 (UTC)","71649","0"
"29.01.2015 04:00 - 29.01.2015 05:00 (UTC)","74644","0"
"29.01.2015 05:00 - 29.01.2015 06:00 (UTC)","82504","0"
"29.01.2015 06:00 - 29.01.2015 07:00 (UTC)","88894","0"
"29.01.2015 07:00 - 29.01.2015 08:00 (UTC)","93324","0"
"29.01.2015 08:00 - 29.01.2015 09:00 (UTC)","94704","0"
"29.01.2015 09:00 - 29.01.2015 10:00 (UTC)","96303","0"
"29.01.2015 10:00 - 29.01.2015 11:00 (UTC)","96229","0"
"29.01.2015 11:00 - 29.01.2015 12:00 (UTC)","96415","0"
"29.01.2015 12:00 - 29.01.2015 13:00 (UTC)","95548","0"
"29.01.2015 13:00 - 29.01.2015 14:00 (UTC)","92485","0"
"29.01.2015 14:00 - 29.01.2015 15:00 (UTC)","90759","0"
"29.01.2015 15:00 - 29.01.2015 16:00 (UTC)","88680","0"
"29.01.2015 16:00 - 29.01.2015 17:00 (UTC)","90033","0"
"29.01.2015 17:00 - 29.01.2015 18:00 (UTC)","90258","0"
"29.01.2015 18:00 - 29.01.2015 19:00 (UTC)","88185","0"
"29.01.2015 19:00 - 29.01.2015 20:00 (UTC)","85418","0"
"29.01.2015 20:00 - 29.01.2015 21:00 (UTC)","79688","0"
"29.01.2015 21:00 - 29.01.2015 22:00 (UTC)","77147","0"
"29.01.2015 22:00 - 29.01.2015 23:00 (UTC)","73172","0"
"29.01.2015 23:00 - 30.01.2015 00:00 (UTC)","70016","0"
"30.01.2015 00:00 - 30.01.2015 01:00 (UTC)","68978","0"
"30.01.2015 01:00 - 30.01.2015 02:00 (UTC)","67717","0"
"30.01.2015 02:00 - 30.01.2015 03:00 (UTC)","66446","0"
"30.01.2015 03:00 - 30.01.2015 04:00 (UTC)","67111","0"
"30.01.2015 04:00 - 30.01.2015 05:00 (UTC)","72513","0"
"30.01.2015 05:00 - 30.01.2015 06:00 (UTC)","80538","0"
"30.01.2015 06:00 - 30.01.2015 07:00 (UTC)","89106","0"
"30.01.2015 07:00 - 30.01.2015 08:00 (UTC)","91886","0"
"30.01.2015 08:00 - 30.01.2015 09:00 (UTC)","92842","0"
"30.01.2015 09:00 - 30.01.2015 10:00 (UTC)","94322","0"
"30.01.2015 10:00 - 30.01.2015 11:00 (UTC)","94676","0"
"30.01.2015 11:00 - 30.01.2015 12:00 (UTC)","93871","0"
"30.01.2015 12:00 - 30.01.2015 13:00 (UTC)","92139","0"
"30.01.2015 13:00 - 30.01.2015 14:00 (UTC)","89067","0"
"30.01.2015 14:00 - 30.01.2015 15:00 (UTC)","86156","0"
"30.01.2015 15:00 - 30.01.2015 16:00 (UTC)","84734","0"
"30.01.2015 16:00 - 30.01.2015 17:00 (UTC)","87351","0"
"30.01.2015 17:00 - 30.01.2015 18:00 (UTC)","88339","0"
"30.01.2015 18:00 - 30.01.2015 19:00 (UTC)","87701","0"
"30.01.2015 19:00 - 30.01.2015 20:00 (UTC)","84012","0"
"30.01.2015 20:00 - 30.01.2015 21:00 (UTC)","78660","0"
"30.01.2015 21:00 - 30.01.2015 22:00 (UTC)","75374","0"
"30.01.2015 22:00 - 30.01.2015 23:00 (UTC)","73064","0"
"30.01.2015 23:00 - 31.01.2015 00:00 (UTC)","68655","0"
"31.01.2015 00:00 - 31.01.2015 01:00 (UTC)","66697","0"
"31.01.2015 01:00 - 31.01.2015 02:00 (UTC)","65521","0"
"31.01.2015 02:00 - 31.01.2015 03:00 (UTC)","65486","0"
"31.01.2015 03:00 - 31.01.2015 04:00 (UTC)","65154","0"
"31.01.2015 04:00 - 31.01.2015 05:00 (UTC)","65479","0"
"31.01.2015 05:00 - 31.01.2015 06:00 (UTC)","66362","0"
"31.01.2015 06:00 - 31.01.2015 07:00 (UTC)","69219","0"
"31.01.2015 07:00 - 31.01.2015 08:00 (UTC)","72660","0"
"31.01.2015 08:00 - 31.01.2015 09:00 (UTC)","76444","0"
"31.01.2015 09:00 - 31.01.2015 10:00 (UTC)","79068","0"
"31.01.2015 10:00 - 31.01.2015 11:00 (UTC)","80894","0"
"31.01.2015 11:00 - 31.01.2015 12:00 (UTC)","81321","0"
"31.01.2015 12:00 - 31.01.2015 13:00 (UTC)","78949","0"
"31.01.2015 13:00 - 31.01.2015 14:00 (UTC)","75478","0"
"31.01.2015 14:00 - 31.01.2015 15:00 (UTC)","73565","0"
"31.01.2015 15:00 - 31.01.2015 16:00 (UTC)","72919","0"
"31.01.2015 16:00 - 31.01.2015 17:00 (UTC)","75919","0"
"31.01.2015 17:00 - 31.01.2015 18:00 (UTC)","78016","0"
"31.01.2015 18:00 - 31.01.2015 19:00 (UTC)","76691","0"
"31.01.2015 19:00 - 31.01.2015 20:00 (UTC)","73007","0"
"31.01.2015 20:00 - 31.01.2015 21:00 (UTC)","69217","0"
"31.01.2015 21:00 - 31.01.2015 22:00 (UTC)","67968","0"
"31.01.2015 22:00 - 31.01.2015 23:00 (UTC)","65717","0"
"31.01.2015 23:00 - 01.02.2015 00:00 (UTC)","58994","0"
"01.02.2015 00:00 - 01.02.2015 01:00 (UTC)","57448","0"
"01.02.2015 01:00 - 01.02.2015 02:00 (UTC)","56126","0"
"01.02.2015 02:00 - 01.02.2015 03:00 (UTC)","55392","0"
"01.02.2015 03:00 - 01.02.2015 04:00 (UTC)","53942","0"
"01.02.2015 04:00 - 01.02.2015 05:00 (UTC)","53831","0"
"01.02.2015 05:00 - 01.02.2015 06:00 (UTC)","54720","0"
