"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"16.01.2016 10:00 - 16.01.2016 11:00 (UTC)","29590","1217"
"16.01.2016 11:00 - 16.01.2016 12:00 (UTC)","30211","1586"
"16.01.2016 12:00 - 16.01.2016 13:00 (UTC)","30231","1680"
"16.01.2016 13:00 - 16.01.2016 14:00 (UTC)","29423","1777"
"16.01.2016 14:00 - 16.01.2016 15:00 (UTC)","29204","1852"
"16.01.2016 15:00 - 16.01.2016 16:00 (UTC)","28385","1758"
"16.01.2016 16:00 - 16.01.2016 17:00 (UTC)","27758","1046"
"16.01.2016 17:00 - 16.01.2016 18:00 (UTC)","28592","729"
"16.01.2016 18:00 - 16.01.2016 19:00 (UTC)","28868","738"
"16.01.2016 19:00 - 16.01.2016 20:00 (UTC)","28424","744"
"16.01.2016 20:00 - 16.01.2016 21:00 (UTC)","28343","744"
"16.01.2016 21:00 - 16.01.2016 22:00 (UTC)","27408","745"
"16.01.2016 22:00 - 16.01.2016 23:00 (UTC)","25574","923"
"16.01.2016 23:00 - 17.01.2016 00:00 (UTC)","25278","1558"
"17.01.2016 00:00 - 17.01.2016 01:00 (UTC)","24959","1986"
"17.01.2016 01:00 - 17.01.2016 02:00 (UTC)","24698","2553"
"17.01.2016 02:00 - 17.01.2016 03:00 (UTC)","24235","3033"
"17.01.2016 03:00 - 17.01.2016 04:00 (UTC)","24060","3273"
"17.01.2016 04:00 - 17.01.2016 05:00 (UTC)","23685","3273"
"17.01.2016 05:00 - 17.01.2016 06:00 (UTC)","23498","3123"
"17.01.2016 06:00 - 17.01.2016 07:00 (UTC)","23472","2919"
"17.01.2016 07:00 - 17.01.2016 08:00 (UTC)","23337","2333"
"17.01.2016 08:00 - 17.01.2016 09:00 (UTC)","23943","2240"
"17.01.2016 09:00 - 17.01.2016 10:00 (UTC)","25040","1759"
"17.01.2016 10:00 - 17.01.2016 11:00 (UTC)","25432","1136"
"17.01.2016 11:00 - 17.01.2016 12:00 (UTC)","25490","871"
"17.01.2016 12:00 - 17.01.2016 13:00 (UTC)","25356","859"
"17.01.2016 13:00 - 17.01.2016 14:00 (UTC)","25223","843"
"17.01.2016 14:00 - 17.01.2016 15:00 (UTC)","24651","1480"
"17.01.2016 15:00 - 17.01.2016 16:00 (UTC)","24188","1670"
"17.01.2016 16:00 - 17.01.2016 17:00 (UTC)","24176","690"
"17.01.2016 17:00 - 17.01.2016 18:00 (UTC)","25823","690"
"17.01.2016 18:00 - 17.01.2016 19:00 (UTC)","26769","690"
"17.01.2016 19:00 - 17.01.2016 20:00 (UTC)","27244","690"
"17.01.2016 20:00 - 17.01.2016 21:00 (UTC)","27479","690"
"17.01.2016 21:00 - 17.01.2016 22:00 (UTC)","27289","690"
"17.01.2016 22:00 - 17.01.2016 23:00 (UTC)","26237","690"
"17.01.2016 23:00 - 18.01.2016 00:00 (UTC)","26282","1189"
"18.01.2016 00:00 - 18.01.2016 01:00 (UTC)","26407","1869"
"18.01.2016 01:00 - 18.01.2016 02:00 (UTC)","26366","2358"
"18.01.2016 02:00 - 18.01.2016 03:00 (UTC)","26632","2977"
"18.01.2016 03:00 - 18.01.2016 04:00 (UTC)","27183","3196"
"18.01.2016 04:00 - 18.01.2016 05:00 (UTC)","27667","3196"
"18.01.2016 05:00 - 18.01.2016 06:00 (UTC)","28547","2525"
"18.01.2016 06:00 - 18.01.2016 07:00 (UTC)","30387","718"
"18.01.2016 07:00 - 18.01.2016 08:00 (UTC)","32856","0"
"18.01.2016 08:00 - 18.01.2016 09:00 (UTC)","33890","0"
"18.01.2016 09:00 - 18.01.2016 10:00 (UTC)","34754","0"
"18.01.2016 10:00 - 18.01.2016 11:00 (UTC)","35181","0"
"18.01.2016 11:00 - 18.01.2016 12:00 (UTC)","35683","0"
"18.01.2016 12:00 - 18.01.2016 13:00 (UTC)","35952","0"
"18.01.2016 13:00 - 18.01.2016 14:00 (UTC)","35630","357"
"18.01.2016 14:00 - 18.01.2016 15:00 (UTC)","35179","423"
"18.01.2016 15:00 - 18.01.2016 16:00 (UTC)","34692","277"
"18.01.2016 16:00 - 18.01.2016 17:00 (UTC)","34329","0"
"18.01.2016 17:00 - 18.01.2016 18:00 (UTC)","34629","0"
"18.01.2016 18:00 - 18.01.2016 19:00 (UTC)","35206","0"
"18.01.2016 19:00 - 18.01.2016 20:00 (UTC)","34131","0"
"18.01.2016 20:00 - 18.01.2016 21:00 (UTC)","32632","0"
"18.01.2016 21:00 - 18.01.2016 22:00 (UTC)","31886","0"
"18.01.2016 22:00 - 18.01.2016 23:00 (UTC)","30699","0"
"18.01.2016 23:00 - 19.01.2016 00:00 (UTC)","29230","726"
"19.01.2016 00:00 - 19.01.2016 01:00 (UTC)","28233","2015"
"19.01.2016 01:00 - 19.01.2016 02:00 (UTC)","27810","2298"
"19.01.2016 02:00 - 19.01.2016 03:00 (UTC)","26354","2707"
"19.01.2016 03:00 - 19.01.2016 04:00 (UTC)","25959","2707"
"19.01.2016 04:00 - 19.01.2016 05:00 (UTC)","26171","913"
"19.01.2016 05:00 - 19.01.2016 06:00 (UTC)","27510","123"
"19.01.2016 06:00 - 19.01.2016 07:00 (UTC)","30629","62"
"19.01.2016 07:00 - 19.01.2016 08:00 (UTC)","33545","6"
"19.01.2016 08:00 - 19.01.2016 09:00 (UTC)","34232","22"
"19.01.2016 09:00 - 19.01.2016 10:00 (UTC)","34366","0"
"19.01.2016 10:00 - 19.01.2016 11:00 (UTC)","34446","0"
"19.01.2016 11:00 - 19.01.2016 12:00 (UTC)","33586","0"
"19.01.2016 12:00 - 19.01.2016 13:00 (UTC)","32979","0"
"19.01.2016 13:00 - 19.01.2016 14:00 (UTC)","32333","0"
"19.01.2016 14:00 - 19.01.2016 15:00 (UTC)","31768","0"
"19.01.2016 15:00 - 19.01.2016 16:00 (UTC)","31557","0"
"19.01.2016 16:00 - 19.01.2016 17:00 (UTC)","32180","0"
"19.01.2016 17:00 - 19.01.2016 18:00 (UTC)","33776","0"
"19.01.2016 18:00 - 19.01.2016 19:00 (UTC)","35134","0"
"19.01.2016 19:00 - 19.01.2016 20:00 (UTC)","33422","0"
"19.01.2016 20:00 - 19.01.2016 21:00 (UTC)","31614","0"
"19.01.2016 21:00 - 19.01.2016 22:00 (UTC)","30364","0"
"19.01.2016 22:00 - 19.01.2016 23:00 (UTC)","28306","60"
"19.01.2016 23:00 - 20.01.2016 00:00 (UTC)","26438","710"
"20.01.2016 00:00 - 20.01.2016 01:00 (UTC)","25627","2199"
"20.01.2016 01:00 - 20.01.2016 02:00 (UTC)","25393","2577"
"20.01.2016 02:00 - 20.01.2016 03:00 (UTC)","24649","2838"
"20.01.2016 03:00 - 20.01.2016 04:00 (UTC)","24572","2951"
"20.01.2016 04:00 - 20.01.2016 05:00 (UTC)","25599","2709"
"20.01.2016 05:00 - 20.01.2016 06:00 (UTC)","26786","1050"
"20.01.2016 06:00 - 20.01.2016 07:00 (UTC)","29752","18"
"20.01.2016 07:00 - 20.01.2016 08:00 (UTC)","33022","0"
"20.01.2016 08:00 - 20.01.2016 09:00 (UTC)","33997","0"
"20.01.2016 09:00 - 20.01.2016 10:00 (UTC)","35114","0"
"20.01.2016 10:00 - 20.01.2016 11:00 (UTC)","34622","0"
"20.01.2016 11:00 - 20.01.2016 12:00 (UTC)","33447","0"
"20.01.2016 12:00 - 20.01.2016 13:00 (UTC)","33219","0"
"20.01.2016 13:00 - 20.01.2016 14:00 (UTC)","32369","0"
"20.01.2016 14:00 - 20.01.2016 15:00 (UTC)","31967","0"
"20.01.2016 15:00 - 20.01.2016 16:00 (UTC)","33038","0"
"20.01.2016 16:00 - 20.01.2016 17:00 (UTC)","33069","0"
"20.01.2016 17:00 - 20.01.2016 18:00 (UTC)","34683","0"
"20.01.2016 18:00 - 20.01.2016 19:00 (UTC)","35725","0"
"20.01.2016 19:00 - 20.01.2016 20:00 (UTC)","35528","0"
"20.01.2016 20:00 - 20.01.2016 21:00 (UTC)","33593","0"
"20.01.2016 21:00 - 20.01.2016 22:00 (UTC)","31770","0"
"20.01.2016 22:00 - 20.01.2016 23:00 (UTC)","29471","0"
"20.01.2016 23:00 - 21.01.2016 00:00 (UTC)","29702","1162"
"21.01.2016 00:00 - 21.01.2016 01:00 (UTC)","28860","2425"
"21.01.2016 01:00 - 21.01.2016 02:00 (UTC)","27351","2428"
"21.01.2016 02:00 - 21.01.2016 03:00 (UTC)","26667","2555"
"21.01.2016 03:00 - 21.01.2016 04:00 (UTC)","26564","2633"
"21.01.2016 04:00 - 21.01.2016 05:00 (UTC)","26911","2555"
"21.01.2016 05:00 - 21.01.2016 06:00 (UTC)","28686","1129"
"21.01.2016 06:00 - 21.01.2016 07:00 (UTC)","31087","138"
"21.01.2016 07:00 - 21.01.2016 08:00 (UTC)","33317","0"
"21.01.2016 08:00 - 21.01.2016 09:00 (UTC)","34344","0"
"21.01.2016 09:00 - 21.01.2016 10:00 (UTC)","34926","0"
"21.01.2016 10:00 - 21.01.2016 11:00 (UTC)","34992","0"
"21.01.2016 11:00 - 21.01.2016 12:00 (UTC)","35109","0"
"21.01.2016 12:00 - 21.01.2016 13:00 (UTC)","34590","0"
"21.01.2016 13:00 - 21.01.2016 14:00 (UTC)","34463","0"
"21.01.2016 14:00 - 21.01.2016 15:00 (UTC)","34465","0"
"21.01.2016 15:00 - 21.01.2016 16:00 (UTC)","33747","0"
"21.01.2016 16:00 - 21.01.2016 17:00 (UTC)","33810","0"
"21.01.2016 17:00 - 21.01.2016 18:00 (UTC)","34765","0"
"21.01.2016 18:00 - 21.01.2016 19:00 (UTC)","35393","0"
"21.01.2016 19:00 - 21.01.2016 20:00 (UTC)","35236","0"
"21.01.2016 20:00 - 21.01.2016 21:00 (UTC)","33074","116"
"21.01.2016 21:00 - 21.01.2016 22:00 (UTC)","31952","238"
"21.01.2016 22:00 - 21.01.2016 23:00 (UTC)","30934","429"
"21.01.2016 23:00 - 22.01.2016 00:00 (UTC)","28454","174"
"22.01.2016 00:00 - 22.01.2016 01:00 (UTC)","26998","872"
"22.01.2016 01:00 - 22.01.2016 02:00 (UTC)","26428","1296"
"22.01.2016 02:00 - 22.01.2016 03:00 (UTC)","25857","1924"
"22.01.2016 03:00 - 22.01.2016 04:00 (UTC)","25571","2141"
"22.01.2016 04:00 - 22.01.2016 05:00 (UTC)","25668","2140"
"22.01.2016 05:00 - 22.01.2016 06:00 (UTC)","26762","726"
"22.01.2016 06:00 - 22.01.2016 07:00 (UTC)","29997","90"
"22.01.2016 07:00 - 22.01.2016 08:00 (UTC)","31005","0"
"22.01.2016 08:00 - 22.01.2016 09:00 (UTC)","31423","0"
"22.01.2016 09:00 - 22.01.2016 10:00 (UTC)","31516","0"
"22.01.2016 10:00 - 22.01.2016 11:00 (UTC)","31726","0"
"22.01.2016 11:00 - 22.01.2016 12:00 (UTC)","31625","0"
"22.01.2016 12:00 - 22.01.2016 13:00 (UTC)","31632","0"
"22.01.2016 13:00 - 22.01.2016 14:00 (UTC)","30511","0"
"22.01.2016 14:00 - 22.01.2016 15:00 (UTC)","29921","0"
"22.01.2016 15:00 - 22.01.2016 16:00 (UTC)","29264","0"
"22.01.2016 16:00 - 22.01.2016 17:00 (UTC)","29479","0"
"22.01.2016 17:00 - 22.01.2016 18:00 (UTC)","30155","0"
"22.01.2016 18:00 - 22.01.2016 19:00 (UTC)","30531","0"
"22.01.2016 19:00 - 22.01.2016 20:00 (UTC)","30375","0"
"22.01.2016 20:00 - 22.01.2016 21:00 (UTC)","29754","0"
"22.01.2016 21:00 - 22.01.2016 22:00 (UTC)","28519","0"
"22.01.2016 22:00 - 22.01.2016 23:00 (UTC)","27429","36"
"22.01.2016 23:00 - 23.01.2016 00:00 (UTC)","24118","0"
"23.01.2016 00:00 - 23.01.2016 01:00 (UTC)","23288","36"
"23.01.2016 01:00 - 23.01.2016 02:00 (UTC)","22410","609"
"23.01.2016 02:00 - 23.01.2016 03:00 (UTC)","21656","825"
"23.01.2016 03:00 - 23.01.2016 04:00 (UTC)","20944","828"
"23.01.2016 04:00 - 23.01.2016 05:00 (UTC)","20716","972"
"23.01.2016 05:00 - 23.01.2016 06:00 (UTC)","20862","981"
"23.01.2016 06:00 - 23.01.2016 07:00 (UTC)","21620","992"
"23.01.2016 07:00 - 23.01.2016 08:00 (UTC)","22747","768"
"23.01.2016 08:00 - 23.01.2016 09:00 (UTC)","25022","726"
"23.01.2016 09:00 - 23.01.2016 10:00 (UTC)","26622","126"
"23.01.2016 10:00 - 23.01.2016 11:00 (UTC)","27124","124"
"23.01.2016 11:00 - 23.01.2016 12:00 (UTC)","27383","588"
"23.01.2016 12:00 - 23.01.2016 13:00 (UTC)","27083","124"
"23.01.2016 13:00 - 23.01.2016 14:00 (UTC)","27054","726"
"23.01.2016 14:00 - 23.01.2016 15:00 (UTC)","26068","726"
"23.01.2016 15:00 - 23.01.2016 16:00 (UTC)","25151","690"
"23.01.2016 16:00 - 23.01.2016 17:00 (UTC)","24755","520"
"23.01.2016 17:00 - 23.01.2016 18:00 (UTC)","25160","0"
"23.01.2016 18:00 - 23.01.2016 19:00 (UTC)","26060","0"
"23.01.2016 19:00 - 23.01.2016 20:00 (UTC)","26303","0"
"23.01.2016 20:00 - 23.01.2016 21:00 (UTC)","25953","0"
"23.01.2016 21:00 - 23.01.2016 22:00 (UTC)","25301","0"
"23.01.2016 22:00 - 23.01.2016 23:00 (UTC)","24969","325"
"23.01.2016 23:00 - 24.01.2016 00:00 (UTC)","22724","537"
"24.01.2016 00:00 - 24.01.2016 01:00 (UTC)","21495","1462"
"24.01.2016 01:00 - 24.01.2016 02:00 (UTC)","20289","1769"
"24.01.2016 02:00 - 24.01.2016 03:00 (UTC)","19722","2030"
"24.01.2016 03:00 - 24.01.2016 04:00 (UTC)","19317","2261"
"24.01.2016 04:00 - 24.01.2016 05:00 (UTC)","19157","2409"
"24.01.2016 05:00 - 24.01.2016 06:00 (UTC)","18966","2413"
"24.01.2016 06:00 - 24.01.2016 07:00 (UTC)","19359","2475"
"24.01.2016 07:00 - 24.01.2016 08:00 (UTC)","20040","2309"
"24.01.2016 08:00 - 24.01.2016 09:00 (UTC)","21027","1858"
"24.01.2016 09:00 - 24.01.2016 10:00 (UTC)","22189","1462"
"24.01.2016 10:00 - 24.01.2016 11:00 (UTC)","24678","1462"
"24.01.2016 11:00 - 24.01.2016 12:00 (UTC)","25124","1257"
"24.01.2016 12:00 - 24.01.2016 13:00 (UTC)","25279","1167"
"24.01.2016 13:00 - 24.01.2016 14:00 (UTC)","25268","1357"
"24.01.2016 14:00 - 24.01.2016 15:00 (UTC)","23855","1343"
"24.01.2016 15:00 - 24.01.2016 16:00 (UTC)","23508","1647"
"24.01.2016 16:00 - 24.01.2016 17:00 (UTC)","22699","1336"
"24.01.2016 17:00 - 24.01.2016 18:00 (UTC)","25073","535"
"24.01.2016 18:00 - 24.01.2016 19:00 (UTC)","26858","201"
"24.01.2016 19:00 - 24.01.2016 20:00 (UTC)","27001","349"
"24.01.2016 20:00 - 24.01.2016 21:00 (UTC)","27080","422"
"24.01.2016 21:00 - 24.01.2016 22:00 (UTC)","26820","659"
"24.01.2016 22:00 - 24.01.2016 23:00 (UTC)","26129","758"
"24.01.2016 23:00 - 25.01.2016 00:00 (UTC)","24179","1601"
"25.01.2016 00:00 - 25.01.2016 01:00 (UTC)","23779","2585"
"25.01.2016 01:00 - 25.01.2016 02:00 (UTC)","23456","2978"
"25.01.2016 02:00 - 25.01.2016 03:00 (UTC)","23131","3168"
"25.01.2016 03:00 - 25.01.2016 04:00 (UTC)","22813","3163"
"25.01.2016 04:00 - 25.01.2016 05:00 (UTC)","22911","3122"
"25.01.2016 05:00 - 25.01.2016 06:00 (UTC)","23633","1689"
"25.01.2016 06:00 - 25.01.2016 07:00 (UTC)","27235","588"
"25.01.2016 07:00 - 25.01.2016 08:00 (UTC)","29299","0"
"25.01.2016 08:00 - 25.01.2016 09:00 (UTC)","30003","0"
"25.01.2016 09:00 - 25.01.2016 10:00 (UTC)","31255","0"
"25.01.2016 10:00 - 25.01.2016 11:00 (UTC)","31467","0"
"25.01.2016 11:00 - 25.01.2016 12:00 (UTC)","31403","0"
"25.01.2016 12:00 - 25.01.2016 13:00 (UTC)","31448","0"
"25.01.2016 13:00 - 25.01.2016 14:00 (UTC)","30499","0"
"25.01.2016 14:00 - 25.01.2016 15:00 (UTC)","30004","0"
"25.01.2016 15:00 - 25.01.2016 16:00 (UTC)","29091","0"
"25.01.2016 16:00 - 25.01.2016 17:00 (UTC)","28629","0"
"25.01.2016 17:00 - 25.01.2016 18:00 (UTC)","29557","0"
"25.01.2016 18:00 - 25.01.2016 19:00 (UTC)","29736","53"
"25.01.2016 19:00 - 25.01.2016 20:00 (UTC)","29697","53"
"25.01.2016 20:00 - 25.01.2016 21:00 (UTC)","29537","67"
"25.01.2016 21:00 - 25.01.2016 22:00 (UTC)","28445","0"
"25.01.2016 22:00 - 25.01.2016 23:00 (UTC)","26339","0"
"25.01.2016 23:00 - 26.01.2016 00:00 (UTC)","24849","0"
"26.01.2016 00:00 - 26.01.2016 01:00 (UTC)","23273","229"
"26.01.2016 01:00 - 26.01.2016 02:00 (UTC)","22645","315"
"26.01.2016 02:00 - 26.01.2016 03:00 (UTC)","22358","615"
"26.01.2016 03:00 - 26.01.2016 04:00 (UTC)","22282","655"
"26.01.2016 04:00 - 26.01.2016 05:00 (UTC)","22609","556"
"26.01.2016 05:00 - 26.01.2016 06:00 (UTC)","23797","419"
"26.01.2016 06:00 - 26.01.2016 07:00 (UTC)","27546","0"
"26.01.2016 07:00 - 26.01.2016 08:00 (UTC)","30222","0"
"26.01.2016 08:00 - 26.01.2016 09:00 (UTC)","31041","0"
"26.01.2016 09:00 - 26.01.2016 10:00 (UTC)","31922","0"
"26.01.2016 10:00 - 26.01.2016 11:00 (UTC)","32521","0"
"26.01.2016 11:00 - 26.01.2016 12:00 (UTC)","32326","0"
"26.01.2016 12:00 - 26.01.2016 13:00 (UTC)","32420","0"
"26.01.2016 13:00 - 26.01.2016 14:00 (UTC)","31512","0"
"26.01.2016 14:00 - 26.01.2016 15:00 (UTC)","31288","8"
"26.01.2016 15:00 - 26.01.2016 16:00 (UTC)","30728","154"
"26.01.2016 16:00 - 26.01.2016 17:00 (UTC)","30657","0"
"26.01.2016 17:00 - 26.01.2016 18:00 (UTC)","31836","0"
"26.01.2016 18:00 - 26.01.2016 19:00 (UTC)","32561","0"
"26.01.2016 19:00 - 26.01.2016 20:00 (UTC)","32769","0"
"26.01.2016 20:00 - 26.01.2016 21:00 (UTC)","32287","0"
"26.01.2016 21:00 - 26.01.2016 22:00 (UTC)","30296","0"
"26.01.2016 22:00 - 26.01.2016 23:00 (UTC)","28127","0"
"26.01.2016 23:00 - 27.01.2016 00:00 (UTC)","25241","36"
"27.01.2016 00:00 - 27.01.2016 01:00 (UTC)","23689","69"
"27.01.2016 01:00 - 27.01.2016 02:00 (UTC)","22825","69"
"27.01.2016 02:00 - 27.01.2016 03:00 (UTC)","22626","341"
"27.01.2016 03:00 - 27.01.2016 04:00 (UTC)","22691","440"
"27.01.2016 04:00 - 27.01.2016 05:00 (UTC)","22723","331"
"27.01.2016 05:00 - 27.01.2016 06:00 (UTC)","23603","144"
"27.01.2016 06:00 - 27.01.2016 07:00 (UTC)","27616","36"
"27.01.2016 07:00 - 27.01.2016 08:00 (UTC)","30703","0"
"27.01.2016 08:00 - 27.01.2016 09:00 (UTC)","31583","0"
"27.01.2016 09:00 - 27.01.2016 10:00 (UTC)","32485","0"
"27.01.2016 10:00 - 27.01.2016 11:00 (UTC)","32490","0"
"27.01.2016 11:00 - 27.01.2016 12:00 (UTC)","32267","0"
"27.01.2016 12:00 - 27.01.2016 13:00 (UTC)","32257","0"
"27.01.2016 13:00 - 27.01.2016 14:00 (UTC)","31334","0"
"27.01.2016 14:00 - 27.01.2016 15:00 (UTC)","30765","0"
"27.01.2016 15:00 - 27.01.2016 16:00 (UTC)","30025","0"
"27.01.2016 16:00 - 27.01.2016 17:00 (UTC)","30110","0"
"27.01.2016 17:00 - 27.01.2016 18:00 (UTC)","31239","0"
"27.01.2016 18:00 - 27.01.2016 19:00 (UTC)","32483","0"
"27.01.2016 19:00 - 27.01.2016 20:00 (UTC)","32339","0"
"27.01.2016 20:00 - 27.01.2016 21:00 (UTC)","31696","0"
"27.01.2016 21:00 - 27.01.2016 22:00 (UTC)","29524","0"
"27.01.2016 22:00 - 27.01.2016 23:00 (UTC)","26494","0"
"27.01.2016 23:00 - 28.01.2016 00:00 (UTC)","24641","395"
"28.01.2016 00:00 - 28.01.2016 01:00 (UTC)","23049","852"
"28.01.2016 01:00 - 28.01.2016 02:00 (UTC)","22253","834"
"28.01.2016 02:00 - 28.01.2016 03:00 (UTC)","21803","926"
"28.01.2016 03:00 - 28.01.2016 04:00 (UTC)","21649","1005"
"28.01.2016 04:00 - 28.01.2016 05:00 (UTC)","21376","867"
"28.01.2016 05:00 - 28.01.2016 06:00 (UTC)","22367","402"
"28.01.2016 06:00 - 28.01.2016 07:00 (UTC)","25767","0"
"28.01.2016 07:00 - 28.01.2016 08:00 (UTC)","28988","0"
"28.01.2016 08:00 - 28.01.2016 09:00 (UTC)","29350","0"
"28.01.2016 09:00 - 28.01.2016 10:00 (UTC)","30312","0"
"28.01.2016 10:00 - 28.01.2016 11:00 (UTC)","30616","0"
"28.01.2016 11:00 - 28.01.2016 12:00 (UTC)","30553","0"
"28.01.2016 12:00 - 28.01.2016 13:00 (UTC)","30612","0"
"28.01.2016 13:00 - 28.01.2016 14:00 (UTC)","29724","0"
"28.01.2016 14:00 - 28.01.2016 15:00 (UTC)","29266","0"
"28.01.2016 15:00 - 28.01.2016 16:00 (UTC)","28791","0"
"28.01.2016 16:00 - 28.01.2016 17:00 (UTC)","29006","0"
"28.01.2016 17:00 - 28.01.2016 18:00 (UTC)","29974","0"
"28.01.2016 18:00 - 28.01.2016 19:00 (UTC)","30940","0"
"28.01.2016 19:00 - 28.01.2016 20:00 (UTC)","31079","0"
"28.01.2016 20:00 - 28.01.2016 21:00 (UTC)","30511","0"
"28.01.2016 21:00 - 28.01.2016 22:00 (UTC)","28620","0"
"28.01.2016 22:00 - 28.01.2016 23:00 (UTC)","26220","204"
"28.01.2016 23:00 - 29.01.2016 00:00 (UTC)","24239","216"
"29.01.2016 00:00 - 29.01.2016 01:00 (UTC)","23138","454"
"29.01.2016 01:00 - 29.01.2016 02:00 (UTC)","22896","1222"
"29.01.2016 02:00 - 29.01.2016 03:00 (UTC)","22736","1943"
"29.01.2016 03:00 - 29.01.2016 04:00 (UTC)","22707","2132"
"29.01.2016 04:00 - 29.01.2016 05:00 (UTC)","22741","1832"
"29.01.2016 05:00 - 29.01.2016 06:00 (UTC)","23153","782"
"29.01.2016 06:00 - 29.01.2016 07:00 (UTC)","25755","0"
"29.01.2016 07:00 - 29.01.2016 08:00 (UTC)","27865","0"
"29.01.2016 08:00 - 29.01.2016 09:00 (UTC)","29149","0"
"29.01.2016 09:00 - 29.01.2016 10:00 (UTC)","30339","0"
"29.01.2016 10:00 - 29.01.2016 11:00 (UTC)","30593","0"
"29.01.2016 11:00 - 29.01.2016 12:00 (UTC)","30523","0"
"29.01.2016 12:00 - 29.01.2016 13:00 (UTC)","30391","0"
"29.01.2016 13:00 - 29.01.2016 14:00 (UTC)","29760","0"
"29.01.2016 14:00 - 29.01.2016 15:00 (UTC)","29150","0"
"29.01.2016 15:00 - 29.01.2016 16:00 (UTC)","28491","0"
"29.01.2016 16:00 - 29.01.2016 17:00 (UTC)","28164","0"
"29.01.2016 17:00 - 29.01.2016 18:00 (UTC)","28607","0"
"29.01.2016 18:00 - 29.01.2016 19:00 (UTC)","29655","0"
"29.01.2016 19:00 - 29.01.2016 20:00 (UTC)","29645","0"
"29.01.2016 20:00 - 29.01.2016 21:00 (UTC)","29333","0"
"29.01.2016 21:00 - 29.01.2016 22:00 (UTC)","27618","0"
"29.01.2016 22:00 - 29.01.2016 23:00 (UTC)","25812","0"
"29.01.2016 23:00 - 30.01.2016 00:00 (UTC)","24695","0"
"30.01.2016 00:00 - 30.01.2016 01:00 (UTC)","23293","0"
"30.01.2016 01:00 - 30.01.2016 02:00 (UTC)","21546","0"
"30.01.2016 02:00 - 30.01.2016 03:00 (UTC)","20921","516"
"30.01.2016 03:00 - 30.01.2016 04:00 (UTC)","20371","532"
"30.01.2016 04:00 - 30.01.2016 05:00 (UTC)","20424","648"
"30.01.2016 05:00 - 30.01.2016 06:00 (UTC)","20589","695"
"30.01.2016 06:00 - 30.01.2016 07:00 (UTC)","21387","451"
"30.01.2016 07:00 - 30.01.2016 08:00 (UTC)","23122","90"
"30.01.2016 08:00 - 30.01.2016 09:00 (UTC)","25722","559"
"30.01.2016 09:00 - 30.01.2016 10:00 (UTC)","27525","90"
"30.01.2016 10:00 - 30.01.2016 11:00 (UTC)","28792","370"
"30.01.2016 11:00 - 30.01.2016 12:00 (UTC)","28882","876"
"30.01.2016 12:00 - 30.01.2016 13:00 (UTC)","28867","780"
"30.01.2016 13:00 - 30.01.2016 14:00 (UTC)","27603","90"
"30.01.2016 14:00 - 30.01.2016 15:00 (UTC)","27362","1006"
"30.01.2016 15:00 - 30.01.2016 16:00 (UTC)","27094","1704"
"30.01.2016 16:00 - 30.01.2016 17:00 (UTC)","26220","1006"
"30.01.2016 17:00 - 30.01.2016 18:00 (UTC)","27384","780"
"30.01.2016 18:00 - 30.01.2016 19:00 (UTC)","28672","90"
"30.01.2016 19:00 - 30.01.2016 20:00 (UTC)","29207","90"
"30.01.2016 20:00 - 30.01.2016 21:00 (UTC)","29228","90"
"30.01.2016 21:00 - 30.01.2016 22:00 (UTC)","27614","115"
"30.01.2016 22:00 - 30.01.2016 23:00 (UTC)","26354","970"
"30.01.2016 23:00 - 31.01.2016 00:00 (UTC)","24860","1286"
"31.01.2016 00:00 - 31.01.2016 01:00 (UTC)","24317","2552"
"31.01.2016 01:00 - 31.01.2016 02:00 (UTC)","23920","2927"
"31.01.2016 02:00 - 31.01.2016 03:00 (UTC)","23399","3305"
"31.01.2016 03:00 - 31.01.2016 04:00 (UTC)","22987","3315"
"31.01.2016 04:00 - 31.01.2016 05:00 (UTC)","22845","3308"
"31.01.2016 05:00 - 31.01.2016 06:00 (UTC)","22651","3196"
"31.01.2016 06:00 - 31.01.2016 07:00 (UTC)","22374","3024"
"31.01.2016 07:00 - 31.01.2016 08:00 (UTC)","22220","2601"
"31.01.2016 08:00 - 31.01.2016 09:00 (UTC)","22431","2108"
"31.01.2016 09:00 - 31.01.2016 10:00 (UTC)","23464","1156"
"31.01.2016 10:00 - 31.01.2016 11:00 (UTC)","24722","924"
"31.01.2016 11:00 - 31.01.2016 12:00 (UTC)","25716","1286"
"31.01.2016 12:00 - 31.01.2016 13:00 (UTC)","25988","980"
"31.01.2016 13:00 - 31.01.2016 14:00 (UTC)","25901","980"
"31.01.2016 14:00 - 31.01.2016 15:00 (UTC)","25590","1467"
"31.01.2016 15:00 - 31.01.2016 16:00 (UTC)","25092","1743"
"31.01.2016 16:00 - 31.01.2016 17:00 (UTC)","23941","1058"
"31.01.2016 17:00 - 31.01.2016 18:00 (UTC)","24399","0"
"31.01.2016 18:00 - 31.01.2016 19:00 (UTC)","26273","0"
"31.01.2016 19:00 - 31.01.2016 20:00 (UTC)","27120","0"
"31.01.2016 20:00 - 31.01.2016 21:00 (UTC)","27389","0"
"31.01.2016 21:00 - 31.01.2016 22:00 (UTC)","26558","0"
"31.01.2016 22:00 - 31.01.2016 23:00 (UTC)","25055","0"
"31.01.2016 23:00 - 01.02.2016 00:00 (UTC)","23163","255"
